POP	Inversion	Type	CHR	StartNonRecombining	EndOutside	StartInside	EndInside	StartOutside	EndNonRecombining	SizeInside	SizeUsable	Len	ncd1_rawp_0.5	ncd1_rawp_0.4	ncd1_rawp_0.3	ncd2_rawp_0.5	ncd2_rawp_0.4	ncd2_rawp_0.3	ncd1_corp_0.5	ncd1_corp_0.4	ncd1_corp_0.3	ncd2_corp_0.5	ncd2_corp_0.4	ncd2_corp_0.3
MXL	HsInv0030	long	16	75233027	75238564	75240113	75256646	75258193	75259860	16534	23740	26833	0.111317813656959	0.0803380491586362	0.0293758938237613	0.0411570631654614	0.0420624921833825	0.0391336330918723	0.458823529411765	0.372192513368984	0.19144385026738	0.351871657754011	0.364705882352941	0.345454545454545
PEL	HsInv0030	long	16	75233027	75238564	75240113	75256646	75258193	75259860	16534	23740	26833	0.496241458622516	0.448789454625923	0.319118100679287	0.0560674229565772	0.0576241301194674	0.0535116589257402	0.810663764961915	0.792165397170838	0.708378672470076	0.430903155603917	0.44069640914037	0.422198041349293
PJL	HsInv0030	long	16	75233027	75238564	75240113	75256646	75258193	75259860	16534	23740	26833	0.177243339367044	0.160530289655988	0.102899136010038	0.033591103731051	0.0348029914765092	0.0338989607035728	0.572327044025157	0.542976939203354	0.425576519916143	0.318658280922432	0.328092243186583	0.320754716981132
PUR	HsInv0030	long	16	75233027	75238564	75240113	75256646	75258193	75259860	16534	23740	26833	0.0950832946021596	0.0797681548468851	0.0508802571055204	0.035179886169277	0.0352522277838703	0.0346365290970296	0.462776659959759	0.406438631790744	0.297786720321932	0.330985915492958	0.330985915492958	0.321931589537223
STU	HsInv0030	long	16	75233027	75238564	75240113	75256646	75258193	75259860	16534	23740	26833	0.18556965963116	0.197510408988136	0.191668150712981	0.0162917636438237	0.0179557102316566	0.02166519863487	0.582043343653251	0.601651186790506	0.592363261093911	0.150670794633643	0.163054695562436	0.208462332301342
TSI	HsInv0030	long	16	75233027	75238564	75240113	75256646	75258193	75259860	16534	23740	26833	0.0984534158937172	0.0857950179151395	0.0627867924468633	0.0236160344707208	0.0245368495596405	0.0255558104509321	0.395010395010395	0.352390852390852	0.298336798336798	0.238045738045738	0.248440748440748	0.249480249480249
YRI	HsInv0030	long	16	75233027	75238564	75240113	75256646	75258193	75259860	16534	23740	26833	0.0570768886566037	0.0592111215999589	0.0742961555446616	0.0344275865354648	0.0362026628129262	0.0365941245014918	0.356068204613842	0.370110330992979	0.423269809428285	0.346038114343029	0.362086258776329	0.359077231695085
ACB	HsInv0040	long	2	138995151	139004244	139005000	139008588	139009345	139029345	3589	32684	34194	0.0493346106882631	0.0376927153376717	0.0190012992745466	0.00788310634791871	0.00655278502293137	0.00495417693908621	0.416416416416416	0.342342342342342	0.196196196196196	0.128128128128128	0.117117117117117	0.0890890890890891
ASW	HsInv0040	long	2	138995151	139004244	139005000	139008588	139009345	139029345	3589	32684	34194	0.00633945791828057	0.00323249819685373	0.000887232595994617	0.00163400380181925	0.00130553488006317	0.000885317081734348	0.0771543086172345	0.0480961923847695	0.0170340681362725	0.0180360721442886	0.0150300601202405	0.0100200400801603
BEB	HsInv0040	long	2	138995151	139004244	139005000	139008588	139009345	139029345	3589	32684	34194	0.0383818664519486	0.0289193326015701	0.0171597206133138	0.00321886657774109	0.00291261168035443	0.00198866298602513	0.19047619047619	0.141843971631206	0.100303951367781	0.060790273556231	0.0557244174265451	0.038500506585613
CDX	HsInv0040	long	2	138995151	139004244	139005000	139008588	139009345	139029345	3589	32684	34194	0.277231573638838	0.27269159038575	0.256994928349858	0.00831004019096027	0.00795547312216984	0.00894247862056947	0.556043956043956	0.554945054945055	0.562637362637363	0.13956043956044	0.134065934065934	0.141758241758242
CEU	HsInv0040	long	2	138995151	139004244	139005000	139008588	139009345	139029345	3589	32684	34194	0.119284887061034	0.098695069350088	0.0401254776082655	0.00367313018726208	0.00336533714730215	0.00241077899220564	0.436004162330905	0.397502601456816	0.210197710718002	0.0655567117585848	0.0634755463059313	0.0499479708636837
CHB	HsInv0040	long	2	138995151	139004244	139005000	139008588	139009345	139029345	3589	32684	34194	0.126116389273807	0.11254109570431	0.0871576112716196	0.00396875421457526	0.00419966791648208	0.00503808075096177	0.415778251599147	0.402985074626866	0.345415778251599	0.0533049040511727	0.0522388059701493	0.0671641791044776
CHS	HsInv0040	long	2	138995151	139004244	139005000	139008588	139009345	139029345	3589	32684	34194	0.26886523122521	0.244742405090877	0.182115460053175	0.00616760283378729	0.00591634645169486	0.00548476252264613	0.552160168598525	0.53740779768177	0.476290832455216	0.0990516332982086	0.0990516332982086	0.0937829293993678
CLM	HsInv0040	long	2	138995151	139004244	139005000	139008588	139009345	139029345	3589	32684	34194	0.00236843527059946	0.000910846294247398	0.000283648459137004	0.00292418018519808	0.00175729304462856	0.000697824768005092	0.0291457286432161	0.00904522613065327	0.00402010050251256	0.0522613065326633	0.0251256281407035	0.0120603015075377
ESN	HsInv0040	long	2	138995151	139004244	139005000	139008588	139009345	139029345	3589	32684	34194	0.0306423164904045	0.0209741086558032	0.0080143503656175	0.00185360197590476	0.0014160121349778	0.000798144809676215	0.275551102204409	0.223446893787575	0.106212424849699	0.0370741482965932	0.0230460921843687	0.0160320641282565
FIN	HsInv0040	long	2	138995151	139004244	139005000	139008588	139009345	139029345	3589	32684	34194	0.108527349952273	0.0863324116224691	0.0463986434667586	0.00534100890007506	0.00465626416929621	0.00324380245777173	0.314254859611231	0.267818574514039	0.159827213822894	0.0669546436285097	0.0583153347732181	0.0421166306695464
GBR	HsInv0040	long	2	138995151	139004244	139005000	139008588	139009345	139029345	3589	32684	34194	0.129756546329055	0.105125102133641	0.0573872722445527	0.00260584701443069	0.0022413648774599	0.00139063953798084	0.413390010626993	0.36663124335813	0.239107332624867	0.0340063761955367	0.0297555791710946	0.0180658873538789
GIH	HsInv0040	long	2	138995151	139004244	139005000	139008588	139009345	139029345	3589	32684	34194	0.119066592795541	0.10926433298	0.0659611805550285	0.00662312740026976	0.00552386474078085	0.00348865160041942	0.43298969072165	0.404123711340206	0.301030927835052	0.0979381443298969	0.0845360824742268	0.0577319587628866
GWD	HsInv0040	long	2	138995151	139004244	139005000	139008588	139009345	139029345	3589	32684	34194	0.0452484667626546	0.0394743833298056	0.026014732666644	0.00145630085294219	0.00121259174318299	0.00113995531470427	0.410050251256281	0.366834170854271	0.280402010050251	0.0170854271356784	0.0150753768844221	0.014070351758794
IBS	HsInv0040	long	2	138995151	139004244	139005000	139008588	139009345	139029345	3589	32684	34194	0.0436124915012825	0.0463943675078083	0.0703866409916596	0.00475414327514649	0.00460100251366203	0.00430030424762223	0.242579324462641	0.246673490276356	0.326509723643808	0.0716479017400205	0.0747185261003071	0.0726714431934493
ITU	HsInv0040	long	2	138995151	139004244	139005000	139008588	139009345	139029345	3589	32684	34194	0.0482382740745	0.0413013742158254	0.0168675081632838	0.00448584818380772	0.00415446407493189	0.00305822470634024	0.237854251012146	0.212550607287449	0.116396761133603	0.0738866396761134	0.0668016194331984	0.0506072874493927
JPT	HsInv0040	long	2	138995151	139004244	139005000	139008588	139009345	139029345	3589	32684	34194	0.322374133104339	0.303771879502245	0.248227607397668	0.0048057413617672	0.00497392023344351	0.00717068148567369	0.629067245119306	0.616052060737527	0.584598698481562	0.0726681127982646	0.0759219088937093	0.101952277657267
KHV	HsInv0040	long	2	138995151	139004244	139005000	139008588	139009345	139029345	3589	32684	34194	0.177579812670357	0.162917223259229	0.12973988328512	0.00898694248708892	0.0087348823959632	0.00910537072037974	0.498381877022654	0.480043149946063	0.432578209277238	0.148867313915858	0.144552319309601	0.142394822006472
LWK	HsInv0040	long	2	138995151	139004244	139005000	139008588	139009345	139029345	3589	32684	34194	0.0573545032365425	0.0424220263804486	0.018684920656289	0.0108521353395157	0.0107017034133361	0.0091517385802719	0.487315010570825	0.398520084566596	0.228329809725159	0.147991543340381	0.146934460887949	0.135306553911205
MSL	HsInv0040	long	2	138995151	139004244	139005000	139008588	139009345	139029345	3589	32684	34194	0.0192586320061049	0.0153761460751971	0.0109390839178775	0.00289476338058813	0.00203439412455542	0.00155279379803596	0.193650793650794	0.15978835978836	0.133333333333333	0.0423280423280423	0.035978835978836	0.0285714285714286
MXL	HsInv0040	long	2	138995151	139004244	139005000	139008588	139009345	139029345	3589	32684	34194	0.0482230449484757	0.0376742538659966	0.0234465844237426	0.00107484733371932	0.000925807164396901	0.000575782530813955	0.265770423991727	0.223371251292658	0.140641158221303	0.0248190279214064	0.0237849017580145	0.015511892450879
PEL	HsInv0040	long	2	138995151	139004244	139005000	139008588	139009345	139029345	3589	32684	34194	0.169867797246642	0.198767661121058	0.235229871183622	0.00889444231175607	0.00887646647846635	0.0136680247075831	0.534090909090909	0.581611570247934	0.637396694214876	0.118801652892562	0.114669421487603	0.174586776859504
PJL	HsInv0040	long	2	138995151	139004244	139005000	139008588	139009345	139029345	3589	32684	34194	0.0525190425569799	0.0341625707395096	0.0104560742593425	0.00746194257749661	0.00719077322346189	0.00601597187495265	0.25	0.186734693877551	0.063265306122449	0.123469387755102	0.125510204081633	0.111224489795918
PUR	HsInv0040	long	2	138995151	139004244	139005000	139008588	139009345	139029345	3589	32684	34194	0.00760259940017049	0.00343161672603131	0.000562730954162438	0.00404874552883111	0.00307372365741714	0.00198144477333822	0.0745216515609265	0.0332326283987915	0.00704934541792548	0.0654582074521652	0.0493454179254783	0.0322255790533736
STU	HsInv0040	long	2	138995151	139004244	139005000	139008588	139009345	139029345	3589	32684	34194	0.0579972813774354	0.0505943323707696	0.0417471620901684	0.00255154426444828	0.00244109298123963	0.00182942414209857	0.317860746720484	0.290615539858729	0.244197780020182	0.041372351160444	0.0403632694248234	0.0302724520686176
TSI	HsInv0040	long	2	138995151	139004244	139005000	139008588	139009345	139029345	3589	32684	34194	0.0126441670646052	0.0135122528169304	0.0338158140240914	0.00140196890054758	0.00141274100080791	0.00162419333925134	0.083758937691522	0.0980592441266599	0.202247191011236	0.0183861082737487	0.0183861082737487	0.0265577119509704
YRI	HsInv0040	long	2	138995151	139004244	139005000	139008588	139009345	139029345	3589	32684	34194	0.0348562870288966	0.0251948427280548	0.00813853562179285	0.00391302880578379	0.00345605882247848	0.0027199838015853	0.30421686746988	0.235943775100402	0.109437751004016	0.0532128514056225	0.0522088353413655	0.0421686746987952
ACB	HsInv0045	long	21	28020398	28020431	28020688	28021627	28021885	28023167	940	2257	2769	0.143691254889471	0.202197720961558	0.442669671803164	0.232083921368167	0.2304829320409	0.390573133541719	0.233930453108535	0.298208640674394	0.60695468914647	0.277133825079031	0.279241306638567	0.488935721812434
ASW	HsInv0045	long	21	28020398	28020431	28020688	28021627	28021885	28023167	940	2257	2769	0.149902813472394	0.190610192219624	0.348479291793733	0.160445351429972	0.141357613290004	0.201333575878704	0.200878155872667	0.257958287596048	0.45993413830955	0.195389681668496	0.16794731064764	0.24807903402854
BEB	HsInv0045	long	21	28020398	28020431	28020688	28021627	28021885	28023167	940	2257	2769	0.09757796506527	0.135564071692538	0.315791272774231	0.0216352336688978	0.0213704507888656	0.0521083934976662	0.18125	0.225	0.4234375	0.0359375	0.0328125	0.0796875
CDX	HsInv0045	long	21	28020398	28020431	28020688	28021627	28021885	28023167	940	2257	2769	0.308025434373037	0.283449816354882	0.214788665385274	0.0286641173709354	0.0172962875663408	0.0101423046698852	0.350467289719626	0.331775700934579	0.257009345794392	0.0677570093457944	0.0397196261682243	0.0350467289719626
CEU	HsInv0045	long	21	28020398	28020431	28020688	28021627	28021885	28023167	940	2257	2769	0.119515598070417	0.130203080402331	0.176314277637446	0.0139270354613558	0.0104165958809297	0.0131995246396323	0.181996086105675	0.181996086105675	0.223091976516634	0.025440313111546	0.0176125244618395	0.0273972602739726
CHB	HsInv0045	long	21	28020398	28020431	28020688	28021627	28021885	28023167	940	2257	2769	0.156187324962741	0.160865719314453	0.169912560618365	0.0186387777341563	0.0133105541168471	0.0128279164660679	0.216049382716049	0.224279835390947	0.222222222222222	0.0452674897119342	0.037037037037037	0.0329218106995885
CHS	HsInv0045	long	21	28020398	28020431	28020688	28021627	28021885	28023167	940	2257	2769	0.11219870984614	0.0893900100248442	0.0485638321056531	0.0095950284096032	0.00496301482011927	0.00237431270159117	0.147252747252747	0.12967032967033	0.0769230769230769	0.0241758241758242	0.0153846153846154	0.0043956043956044
CLM	HsInv0045	long	21	28020398	28020431	28020688	28021627	28021885	28023167	940	2257	2769	0.0988693995579077	0.129282621921856	0.262260308243071	0.0539278503297162	0.0505119304562318	0.0994607175182264	0.123537061118335	0.170351105331599	0.325097529258778	0.105331599479844	0.100130039011704	0.176853055916775
ESN	HsInv0045	long	21	28020398	28020431	28020688	28021627	28021885	28023167	940	2257	2769	0.220504784455864	0.272393696590818	0.4439113244207	0.18221606296211	0.163475146326548	0.222319464409095	0.317937701396348	0.386680988184748	0.560687432867884	0.250268528464017	0.228786251342642	0.293233082706767
FIN	HsInv0045	long	21	28020398	28020431	28020688	28021627	28021885	28023167	940	2257	2769	0.179486187236298	0.239266055476206	0.467367213829885	0.0103253882864072	0.010141450992157	0.0244680778432268	0.232300884955752	0.305309734513274	0.528761061946903	0.0265486725663717	0.0287610619469027	0.0597345132743363
GBR	HsInv0045	long	21	28020398	28020431	28020688	28021627	28021885	28023167	940	2257	2769	0.105518200883752	0.127243595680442	0.226625545656053	0.00843235431829224	0.00696040722667945	0.0124849150456223	0.14519427402863	0.165644171779141	0.259713701431493	0.0224948875255624	0.0184049079754601	0.0347648261758691
GIH	HsInv0045	long	21	28020398	28020431	28020688	28021627	28021885	28023167	940	2257	2769	0.245261411866098	0.276908780122933	0.376433255836114	0.0390383987260851	0.0321713012985914	0.0416745527682013	0.325823223570191	0.377816291161178	0.499133448873484	0.0797227036395147	0.0641247833622184	0.0849220103986135
GWD	HsInv0045	long	21	28020398	28020431	28020688	28021627	28021885	28023167	940	2257	2769	0.235500552670982	0.265230680251311	0.356012006330674	0.294459348804496	0.246714987753022	0.260196785183121	0.347457627118644	0.388771186440678	0.503177966101695	0.408898305084746	0.351694915254237	0.365466101694915
IBS	HsInv0045	long	21	28020398	28020431	28020688	28021627	28021885	28023167	940	2257	2769	0.120692294646221	0.136218869929474	0.198799448277518	0.0271601521357752	0.0216586500402593	0.02956613706816	0.165402124430956	0.191198786039454	0.257966616084977	0.0440060698027314	0.0349013657056146	0.0424886191198786
ITU	HsInv0045	long	21	28020398	28020431	28020688	28021627	28021885	28023167	940	2257	2769	0.118160318118405	0.161357632027309	0.352581231861471	0.0240917443485252	0.023941006450625	0.0567958865302529	0.152410575427683	0.217729393468118	0.438569206842924	0.0404354587869362	0.0388802488335925	0.088646967340591
JPT	HsInv0045	long	21	28020398	28020431	28020688	28021627	28021885	28023167	940	2257	2769	0.0208316259690406	0.014954729606944	0.0142777225482546	0.000828050148611521	0.000266115971172777	0.000279762944053432	0.0519187358916479	0.0451467268623025	0.036117381489842	0.00225733634311512	0.00225733634311512	0.00225733634311512
KHV	HsInv0045	long	21	28020398	28020431	28020688	28021627	28021885	28023167	940	2257	2769	0.0984035991511288	0.0846974151497369	0.061508761479568	0.0116071671486482	0.00670119756549961	0.00453308068643565	0.15678776290631	0.141491395793499	0.110898661567878	0.0133843212237094	0.00764818355640535	0.00573613766730402
LWK	HsInv0045	long	21	28020398	28020431	28020688	28021627	28021885	28023167	940	2257	2769	0.231168082210698	0.265922373354479	0.374010646327069	0.305501442400052	0.261137519389445	0.287289256382045	0.345300950369588	0.380147835269271	0.517423442449842	0.447729672650475	0.371700105596621	0.408658922914467
MSL	HsInv0045	long	21	28020398	28020431	28020688	28021627	28021885	28023167	940	2257	2769	0.139177824912234	0.185338832051611	0.372430504949344	0.142944773584321	0.131758782158634	0.209871734706113	0.196099674972914	0.266522210184182	0.524377031419285	0.215601300108342	0.196099674972914	0.315276273022752
